batteryMilliWatts,batteryMilliAmps,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,kalman_soc,SoC_LibreSolar
-0.00019,-0.001,1,13.045,5.0,9.7398,10.0
-0.00301,-0.023,1,13.024,5.0,9.6695,10.0
7e-05,0.0,1,13.025,5.0,9.6321,10.0
-0.00075,-0.005,1,13.007,5.0,9.5903,10.0
-0.02178,-0.168,1,12.943,5.0,9.4445,10.0
-0.02131,-0.165,1,12.843,5.0,8.9758,9.7
-0.02471,-0.192,1,12.844,5.0,8.5998,9.7
-0.02253,-0.175,1,12.841,5.0,8.5768,9.6
-0.02711,-0.211,1,12.833,5.0,8.5575,9.6
-0.02321,-0.181,1,12.826,5.0,8.5357,9.5
-0.049,-0.384,1,12.732,5.0,8.5462,9.5
-0.04695,-0.368,1,12.736,5.0,8.5441,9.5
-0.0494,-0.387,1,12.74,5.0,8.541,9.5
-0.05527,-0.434,1,12.717,5.0,8.5406,9.5
-0.05414,-0.425,1,12.73,5.0,8.5359,9.4
-0.08005,-0.632,1,12.664,5.0,8.5491,9.4
-0.07946,-0.627,1,12.666,5.0,8.5512,9.4
-0.0814,-0.642,1,12.661,5.0,8.5498,9.4
-0.10725,-0.85,1,12.61,5.0,8.5524,9.4
-0.10784,-0.855,1,12.604,5.0,8.5499,9.4
-0.10855,-0.861,1,12.595,5.0,8.5455,9.4
-0.10756,-0.853,1,12.595,5.0,8.5402,9.4
-0.10807,-0.858,1,12.591,5.0,8.5346,9.4
-0.10782,-0.856,1,12.583,5.0,8.5287,9.4
-0.10753,-0.854,1,12.585,5.0,8.5229,9.4
-0.10826,-0.86,1,12.579,5.0,8.5171,9.4
-0.10792,-0.858,1,12.576,5.0,8.5113,9.4
-0.10759,-0.856,1,12.568,5.0,8.5054,9.4
-0.11513,-0.917,1,12.552,5.0,8.5001,9.4
-0.11543,-0.919,1,12.547,5.0,8.4929,9.4
-0.10693,-0.851,1,12.555,5.0,8.4823,9.4
-0.07558,-0.599,1,12.61,5.0,8.4603,9.4
-0.07512,-0.595,1,12.611,5.0,8.4429,9.4
-0.07497,-0.594,1,12.607,5.0,8.4278,9.4
-0.0456,-0.361,1,12.627,5.0,8.3716,9.4
-0.04561,-0.361,1,12.627,5.0,8.3796,9.4
-0.0455,-0.36,1,12.624,5.0,8.3846,9.4
-0.07386,-0.586,1,12.59,5.0,8.382,9.4
-0.07347,-0.583,1,12.589,5.0,8.3794,9.4
-0.07334,-0.582,1,12.588,5.0,8.3766,9.4
-0.07318,-0.581,1,12.583,5.0,8.3741,9.4
-0.07287,-0.579,1,12.581,5.0,8.3713,9.4
-0.07295,-0.58,1,12.577,5.0,8.3683,9.4
-0.04415,-0.35,1,12.597,5.0,8.3534,9.4
-0.0729,-0.58,1,12.569,5.0,8.3501,9.4
-0.0729,-0.58,1,12.562,5.0,8.3468,9.4
-0.07341,-0.584,1,12.562,5.0,8.3432,9.4
-0.07297,-0.581,1,12.557,5.0,8.3395,9.4
-0.07265,-0.578,1,12.552,5.0,8.3356,9.4
-0.07284,-0.58,1,12.552,5.0,8.3317,9.4
-0.07248,-0.577,1,12.547,5.0,8.3276,9.4
-0.04468,-0.355,1,12.568,5.0,8.3049,9.4
-0.04312,-0.343,1,12.568,5.0,8.2831,9.4
-0.07317,-0.583,1,12.537,5.0,8.2793,9.4
-0.07205,-0.574,1,12.531,5.0,8.2757,9.4
-0.07235,-0.577,1,12.528,5.0,8.2721,9.4
-0.07254,-0.579,1,12.525,5.0,8.2684,9.4
-0.07259,-0.579,1,12.521,5.0,8.2646,9.4
-0.07266,-0.58,1,12.522,5.0,8.2609,9.4
-0.04387,-0.349,1,12.541,5.0,8.2348,9.4
-0.07219,-0.577,1,12.509,5.0,8.2311,9.4
-0.07232,-0.578,1,12.507,5.0,8.2274,9.4
-0.0712,-0.569,1,12.507,5.0,8.2235,9.4
-0.07217,-0.577,1,12.503,5.0,8.2197,9.4
-0.07133,-0.57,1,12.497,5.0,8.2155,9.4
-0.07204,-0.576,1,12.497,5.0,8.2116,9.4
-0.07184,-0.574,1,12.494,5.0,8.2076,9.4
-0.07177,-0.574,1,12.483,5.0,8.2031,9.4
-0.07096,-0.568,1,12.481,5.0,8.1991,9.4
-0.07162,-0.573,1,12.478,5.0,8.1952,9.4
-0.07149,-0.572,1,12.478,5.0,8.1913,9.4
-0.07128,-0.571,1,12.474,5.0,8.1873,9.4
-0.07144,-0.572,1,12.469,5.0,8.1832,9.4
-0.07136,-0.572,1,12.47,5.0,8.1792,9.4
-0.07132,-0.572,1,12.468,5.0,8.1752,9.4
-0.04266,-0.341,1,12.492,5.0,8.1373,9.4
-0.07038,-0.565,1,12.457,5.0,8.1335,9.4
-0.0703,-0.564,1,12.453,5.0,8.1296,9.4
-0.07052,-0.566,1,12.446,5.0,8.1255,9.4
-0.06977,-0.56,1,12.443,5.0,8.1212,9.4
-0.06939,-0.557,1,12.439,5.0,8.1167,9.4
-0.06591,-0.529,1,12.443,5.0,8.1109,9.4
-0.06271,-0.503,1,12.443,5.0,8.1033,9.4
-0.05975,-0.48,1,12.445,5.0,8.0942,9.4
-0.0586,-0.47,1,12.449,5.0,8.0876,9.4
-0.05445,-0.437,1,12.451,5.0,8.0777,9.4
-0.05284,-0.424,1,12.453,5.0,8.0676,9.4
-0.05172,-0.415,1,12.453,5.0,8.0576,9.4
-0.04932,-0.396,1,12.449,5.0,8.0448,9.4
-0.04808,-0.386,1,12.452,5.0,8.0326,9.4
-0.04663,-0.374,1,12.447,5.0,8.0189,9.4
-0.04615,-0.37,1,12.447,5.0,8.0065,9.4
-0.04501,-0.361,1,12.449,5.0,7.9943,9.4
-0.04501,-0.361,1,12.449,5.0,7.963,9.4
-0.04391,-0.352,1,12.445,5.0,7.9272,9.4
-0.0437,-0.351,1,12.443,5.0,7.8941,9.4
-0.04257,-0.342,1,12.442,5.0,7.8945,9.4
-0.04378,-0.352,1,12.438,5.0,7.8943,9.4
-0.0437,-0.351,1,12.434,5.0,7.8935,9.4
-0.04902,-0.394,1,12.419,5.0,7.8919,9.4
-0.0398,-0.32,1,12.436,5.0,7.8865,9.3
-0.04024,-0.323,1,12.433,5.0,7.8817,9.2
-0.03964,-0.318,1,12.431,5.0,7.8762,9.1
-0.03927,-0.315,1,12.432,5.0,7.8707,9.1
-0.02364,-0.189,1,12.451,5.0,7.8216,8.6
-0.04938,-0.397,1,12.413,5.0,7.8172,8.3
-0.04037,-0.325,1,12.421,5.0,7.8124,8.3
-0.04006,-0.322,1,12.419,5.0,7.8074,8.3
-0.06227,-0.503,1,12.371,5.0,7.7855,8.3
-0.06777,-0.548,1,12.354,5.0,7.7612,8.3
-0.06837,-0.553,1,12.349,5.0,7.7474,8.3
-0.03932,-0.317,1,12.399,5.0,7.7252,8.3
-0.0512,-0.413,1,12.378,5.0,7.7211,8.3
-0.04053,-0.326,1,12.397,5.0,7.7045,8.2
-0.03977,-0.32,1,12.393,5.0,7.6874,8.2
-0.04984,-0.402,1,12.373,5.0,7.6845,8.2
-0.05238,-0.423,1,12.367,5.0,7.6819,8.2
-0.05248,-0.424,1,12.363,5.0,7.6793,8.2
-0.05113,-0.413,1,12.362,5.0,7.6763,8.2
-0.05028,-0.406,1,12.365,5.0,7.6731,8.2
-0.04025,-0.325,1,12.378,5.0,7.6578,8.2
-0.04041,-0.326,1,12.37,5.0,7.6431,8.2
-0.04041,-0.326,1,12.37,5.0,7.6303,8.2
-0.04016,-0.324,1,12.369,5.0,7.6185,8.2
-0.05199,-0.421,1,12.342,5.0,7.6158,8.2
-0.05035,-0.407,1,12.346,5.0,7.6132,8.2
-0.0401,-0.324,1,12.353,5.0,7.5983,8.2
-0.04021,-0.325,1,12.355,5.0,7.5885,8.2
-0.03924,-0.317,1,12.351,5.0,7.5772,8.2
-0.03955,-0.32,1,12.356,5.0,7.5688,8.2
-0.03877,-0.313,1,12.352,5.0,7.5592,8.2
-0.0526,-0.426,1,12.326,5.0,7.5537,8.2
-0.05052,-0.41,1,12.321,5.0,7.551,8.2
-0.03925,-0.318,1,12.342,5.0,7.5388,8.2
-0.03878,-0.314,1,12.344,5.0,7.5274,8.2
-0.03916,-0.317,1,12.339,5.0,7.5173,8.2
-0.03889,-0.315,1,12.332,5.0,7.5066,8.2
-0.03879,-0.314,1,12.331,5.0,7.4968,8.2
-0.04776,-0.387,1,12.313,5.0,7.5066,8.2
-0.03808,-0.309,1,12.315,5.0,7.4988,8.2
-0.04726,-0.384,1,12.306,5.0,7.5046,8.2
-0.04913,-0.399,1,12.304,5.0,7.4995,8.2
-0.04996,-0.406,1,12.295,5.0,7.5062,8.2
-0.04821,-0.392,1,12.293,5.0,7.5064,8.2
-0.04735,-0.385,1,12.29,5.0,7.5072,8.2
-0.04648,-0.378,1,12.292,5.0,7.5071,8.2
-0.04639,-0.377,1,12.29,5.0,7.5064,8.2
-0.04384,-0.356,1,12.292,5.0,7.5043,8.2
-0.04298,-0.349,1,12.292,5.0,7.5011,8.2
-0.04079,-0.331,1,12.291,5.0,7.4712,8.2
-0.04435,-0.361,1,12.284,5.0,7.4604,8.2
-0.04569,-0.371,1,12.283,5.0,7.4562,8.2
0.00701,0.056,1,12.428,5.0,7.0479,6.8
0.00854,0.068,1,12.456,5.0,6.9395,6.9
0.01584,0.126,1,12.49,5.0,6.7807,7.1
0.01494,0.119,1,12.509,5.0,6.7561,7.3
0.01877,0.149,1,12.528,5.0,6.7374,7.3
0.02489,0.197,1,12.585,5.0,6.7319,7.7
0.02734,0.216,1,12.621,5.0,6.735,7.8
0.03134,0.247,1,12.66,5.0,6.7433,7.8
0.03391,0.267,1,12.689,5.0,6.754,7.8
0.0284,0.22,1,12.896,5.0,6.806,8.0
0.04203,0.327,1,12.828,5.0,6.8239,8.1
-0.04362,-0.336,1,12.961,5.0,6.874,8.1
0.18407,1.422,1,12.936,5.0,6.8698,8.6
0.06431,0.499,1,12.884,5.0,6.8949,8.7
0.06793,0.526,1,12.892,5.0,6.9154,8.7
0.06984,0.541,1,12.902,5.0,7.0047,8.7
0.07708,0.596,1,12.924,5.0,7.0048,8.7
0.07778,0.601,1,12.931,5.0,7.0069,8.7
0.61136,4.519,1,13.528,5.0,7.1185,9.7
0.08989,0.692,1,12.987,5.0,7.1504,10.0
0.09554,0.734,1,13.005,5.0,7.1772,10.0
0.10213,0.784,1,13.027,5.0,7.1978,10.0
0.11236,0.86,1,13.053,5.0,7.2113,10.0
0.11995,0.916,1,13.091,5.0,7.2221,10.0
0.12535,0.956,1,13.108,5.0,7.2307,10.0
0.13123,0.998,1,13.136,5.0,7.2385,10.0
0.13678,1.04,1,13.149,5.0,7.2458,10.0
0.13867,1.053,1,13.165,5.0,7.2531,10.0
0.14286,1.083,1,13.186,5.0,7.2604,10.0
0.14979,1.131,2,13.236,5.0,7.2681,10.0
0.15047,1.134,1,13.258,5.0,7.276,10.0
0.72423,5.074,2,14.27,5.0,7.3857,10.0
0.14758,1.107,1,13.327,5.0,7.4464,10.0
0.1603,1.2,1,13.354,5.0,7.5905,10.0
0.14783,1.091,1,13.543,5.0,7.5715,10.0
0.17229,1.282,1,13.435,5.0,7.5772,10.0
0.17067,1.261,1,13.532,5.0,7.5819,10.0
0.34976,2.45,2,14.274,5.0,7.5941,10.0
0.10906,0.745,2,14.629,5.0,7.8333,10.0
0.18293,1.348,3,13.563,5.0,7.827,10.0
0.18195,1.339,3,13.586,5.0,7.8302,10.0
0.19071,1.397,3,13.643,5.0,9.9968,10.0
0.19838,1.448,3,13.697,5.0,9.9984,10.0
0.20286,1.474,3,13.756,5.0,9.9997,10.0
0.18923,1.371,3,13.795,5.0,10.0,10.0
0.17764,1.287,3,13.792,5.0,10.0,10.0
0.16693,1.21,3,13.787,5.0,10.0,10.0
0.14369,1.044,3,13.753,5.0,9.9997,10.0
0.14795,1.072,3,13.795,5.0,10.0,10.0
0.1404,1.018,3,13.785,5.0,10.0,10.0
0.13238,0.96,3,13.779,5.0,10.0,10.0
0.12467,0.904,3,13.779,5.0,10.0,10.0
0.11745,0.851,3,13.789,5.0,10.0,10.0
0.1113,0.807,3,13.785,5.0,10.0,10.0
0.1059,0.768,3,13.789,5.0,10.0,10.0
0.09985,0.724,3,13.789,5.0,10.0,10.0
0.09498,0.689,3,13.781,5.0,10.0,10.0
0.05865,0.426,3,13.768,5.0,9.9999,10.0
0.06489,0.471,3,13.771,5.0,10.0,10.0
0.04363,0.316,3,13.79,5.0,10.0,10.0
0.0735,0.534,3,13.759,5.0,9.9998,10.0
0.07195,0.522,3,13.785,5.0,10.0,10.0
0.06776,0.491,3,13.789,5.0,10.0,10.0
0.06299,0.457,3,13.766,5.0,9.9999,10.0
0.06042,0.438,3,13.79,5.0,10.0,10.0
0.0569,0.412,3,13.783,5.0,10.0,10.0
0.05465,0.396,3,13.794,5.0,10.0,10.0
0.0498,0.361,3,13.769,5.0,9.9999,10.0
0.04735,0.343,3,13.791,5.0,10.0,10.0
0.04434,0.321,3,13.792,5.0,10.0,10.0
0.04083,0.296,3,13.771,5.0,10.0,10.0
0.03893,0.282,3,13.778,5.0,10.0,10.0
0.03627,0.263,3,13.762,5.0,9.9998,10.0
0.03336,0.242,3,13.766,5.0,9.9999,10.0
0.03134,0.227,3,13.759,5.0,9.9998,10.0
0.03034,0.22,3,13.739,5.0,9.9994,10.0
0.02613,0.19,3,13.712,5.0,9.999,10.0
0.0248,0.18,3,13.759,5.0,9.9998,10.0
0.02201,0.16,3,13.715,5.0,9.999,10.0
0.02109,0.153,3,13.763,5.0,9.9998,10.0
0.01817,0.132,3,13.741,5.0,9.9995,10.0
-0.00944,-0.071,3,13.217,5.0,9.9906,10.0
0.0182,0.132,3,13.731,5.0,9.9993,10.0
0.01635,0.119,3,13.647,5.0,9.9979,10.0
0.01635,0.119,3,13.647,5.0,9.9979,10.0
-0.0376,-0.282,3,13.301,5.0,9.992,10.0
0.01778,0.128,3,13.794,5.0,10.0,10.0
0.01601,0.116,3,13.783,5.0,10.0,10.0
0.01487,0.108,3,13.748,5.0,9.9996,10.0
0.01354,0.098,3,13.768,5.0,9.9999,10.0
0.02323,0.168,3,13.785,5.0,10.0,10.0
0.02119,0.154,3,13.699,5.0,9.9987,10.0
0.01739,0.127,3,13.669,5.0,9.9982,10.0
0.00469,0.034,3,13.607,5.0,9.9972,10.0
-0.00573,-0.041,3,13.69,5.0,9.9986,10.0
-0.00039,-0.002,3,13.884,5.0,10.0,10.0
7e-05,0.0,3,13.914,5.0,10.0,10.0
0.04235,0.306,3,13.825,5.0,10.0,10.0
0.01778,0.129,3,13.716,5.0,9.999,10.0
0.00332,0.024,3,13.625,5.0,9.9975,10.0
-0.00535,-0.038,3,13.749,5.0,9.9996,10.0
0.00714,0.052,3,13.693,5.0,9.9986,10.0
-0.00366,-0.026,3,13.683,5.0,9.9985,10.0
0.03595,0.259,3,13.861,5.0,10.0,10.0
0.0367,0.265,3,13.847,5.0,10.0,10.0
0.0054,0.039,3,13.668,5.0,9.9982,10.0
0.00861,0.063,3,13.673,5.0,9.9983,10.0
0.00393,0.028,3,13.753,5.0,9.9997,10.0
0.00754,0.054,3,13.894,5.0,10.0,10.0
0.00677,0.048,3,13.908,5.0,10.0,10.0
0.0372,0.27,3,13.778,5.0,10.0,10.0
-0.00337,-0.025,3,13.505,5.0,9.9955,10.0
-0.00685,-0.05,3,13.498,5.0,9.9953,10.0
-0.00921,-0.068,3,13.498,5.0,9.9953,10.0
-0.00456,-0.033,3,13.486,5.0,9.9951,10.0
-0.02328,-0.172,3,13.506,5.0,9.9955,10.0
0.0027,0.02,3,13.498,5.0,9.9953,10.0
-0.01021,-0.075,3,13.507,5.0,9.9955,10.0
-5e-05,0.0,3,13.499,5.0,9.9954,10.0
-0.02483,-0.184,3,13.489,5.0,9.9952,10.0
-0.01095,-0.081,3,13.489,5.0,9.9952,10.0
-0.01095,-0.081,3,13.489,5.0,9.9952,10.0
-0.03282,-0.243,3,13.485,5.0,9.9951,10.0
-0.00897,-0.066,3,13.5,5.0,9.9954,10.0
-0.02879,-0.213,3,13.497,5.0,9.9953,10.0
-0.00516,-0.038,3,13.498,5.0,9.9953,10.0
-0.02452,-0.181,3,13.499,5.0,9.9954,10.0
-0.01198,-0.088,3,13.496,5.0,9.9953,10.0
-0.0681,-0.504,3,13.494,5.0,9.9953,10.0
-0.00553,-0.04,3,13.498,5.0,9.9953,10.0
-0.00363,-0.027,1,13.098,5.0,9.9574,10.0
-0.00426,-0.032,1,13.027,5.0,9.8232,10.0
-0.00439,-0.033,1,12.999,5.0,9.7716,10.0
-0.00405,-0.031,1,12.981,5.0,9.731,10.0
-0.00431,-0.033,1,12.968,5.0,9.6923,10.0
-0.00336,-0.025,1,12.967,5.0,9.6674,10.0
-0.00022,-0.001,1,13.001,5.0,9.6669,10.0
0.00026,0.002,1,12.999,5.0,9.6674,10.0
-9e-05,0.0,1,13.003,5.0,9.6679,10.0
-0.00044,-0.003,1,12.994,5.0,9.665,10.0
-0.00075,-0.005,1,12.99,5.0,9.6605,10.0
7e-05,0.0,1,12.996,5.0,9.66,10.0
-0.00017,-0.001,1,12.99,5.0,9.6575,10.0
-0.00225,-0.017,1,12.993,5.0,9.6504,10.0
3e-05,0.0,1,12.99,5.0,9.6488,10.0
-0.00052,-0.004,1,12.989,5.0,9.6457,10.0
-0.00012,0.0,1,12.986,5.0,9.6431,10.0
0.00019,0.001,1,12.985,5.0,9.6411,10.0
-0.00043,-0.003,1,12.983,5.0,9.6373,10.0
-0.00026,-0.002,1,12.982,5.0,9.6338,10.0
-0.00053,-0.004,1,12.977,5.0,9.6287,10.0
-0.0001,0.0,1,12.977,5.0,9.6248,10.0
3e-05,0.0,1,12.974,5.0,9.6207,10.0
-0.00011,0.0,1,12.971,5.0,9.6157,10.0
0.00014,0.001,1,12.971,5.0,9.6114,10.0
7e-05,0.0,1,12.971,5.0,9.6071,10.0
-0.00039,-0.003,1,12.968,5.0,9.6011,10.0
-0.00039,-0.003,1,12.966,5.0,9.5949,10.0
-0.00039,-0.003,1,12.965,5.0,9.5914,10.0
0.00016,0.001,1,12.967,5.0,9.5898,10.0
-0.00075,-0.005,1,12.966,5.0,9.5858,10.0
-0.00013,-0.001,1,12.963,5.0,9.5827,10.0
-0.00012,0.0,1,12.963,5.0,9.5797,10.0
-0.0554,-0.435,1,12.729,5.0,9.4945,10.0
-0.04765,-0.374,1,12.74,5.0,9.2574,10.0
-0.04663,-0.365,1,12.745,5.0,9.2801,10.0
-0.04578,-0.359,1,12.749,5.0,9.2897,10.0
-0.05304,-0.416,1,12.728,5.0,9.2995,10.0
-0.05402,-0.424,1,12.723,5.0,9.3038,10.0
-0.06152,-0.484,1,12.704,5.0,9.3085,10.0
-0.07928,-0.626,1,12.663,5.0,9.3137,10.0
-0.05574,-0.438,1,12.711,5.0,9.3093,10.0
-0.05019,-0.394,1,12.722,5.0,9.3031,10.0
-0.05047,-0.396,1,12.722,5.0,9.2973,10.0
-0.05075,-0.399,1,12.715,5.0,9.2923,10.0
-0.04983,-0.392,1,12.712,5.0,9.287,10.0
-0.05031,-0.395,1,12.712,5.0,9.2823,10.0
-0.05013,-0.394,1,12.709,5.0,9.2776,10.0
-0.05013,-0.394,1,12.709,5.0,9.2732,10.0
-0.04992,-0.393,1,12.702,5.0,9.2685,10.0
-0.0489,-0.385,1,12.698,5.0,9.2633,10.0
-0.04957,-0.39,1,12.697,5.0,9.2587,10.0
-0.05012,-0.394,1,12.693,5.0,9.2544,10.0
-0.04946,-0.389,1,12.693,5.0,9.25,10.0
-0.04906,-0.386,1,12.689,5.0,9.2454,10.0
-0.04889,-0.385,1,12.686,5.0,9.2408,10.0
-0.04859,-0.383,1,12.684,5.0,9.2362,10.0
-0.04913,-0.387,1,12.682,5.0,9.232,10.0
-0.04947,-0.39,1,12.678,5.0,9.2279,10.0
-0.04903,-0.386,1,12.673,5.0,9.2235,10.0
-0.05017,-0.396,1,12.667,5.0,9.2195,10.0
-0.04921,-0.388,1,12.669,5.0,9.2154,10.0
-0.04952,-0.39,1,12.667,5.0,9.2115,10.0
-0.0494,-0.39,1,12.662,5.0,9.2074,10.0
-0.04979,-0.393,1,12.661,5.0,9.2036,10.0
-0.04839,-0.382,1,12.658,5.0,9.1991,10.0
-0.04684,-0.369,1,12.662,5.0,9.1955,10.0
-0.04769,-0.376,1,12.659,5.0,9.1923,10.0
-0.04919,-0.388,1,12.653,5.0,9.1894,10.0
-0.04839,-0.382,1,12.649,5.0,9.1859,10.0
-0.04905,-0.387,1,12.646,5.0,9.1826,10.0
-0.04892,-0.386,1,12.646,5.0,9.1794,10.0
-0.04892,-0.386,1,12.643,5.0,9.1761,10.0
-0.0491,-0.388,1,12.639,5.0,9.1727,10.0
-0.04827,-0.382,1,12.637,5.0,9.1689,10.0
-0.04864,-0.385,1,12.63,5.0,9.1649,10.0
-0.04907,-0.388,1,12.63,5.0,9.1614,10.0
